gt_track_id,on_mat,on_mat_pct,in_blueprint_pct,in_quad_pct,gt_matched_frames,coverage_clip_pct,coverage_presence_pct,low_confidence,median_box_area,seg_index,frame_start,frame_end,n_frames,tracklet_id,tracklet_purity,tracklet_total_matched,d1_node_id,d1_segment_type,d1_capacity,in_group_span,group_gt_box_iou,person_id,canonical_person_id,agrees_with_canonical,failure_mode
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,109,1381,1381,1,t137,0.9692,455.0,T:t137,SOLO,1.0,False,,p0007,p0012,False,present_misattributed
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,110,1382,1412,31,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,111,1413,1413,1,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,112,1414,1445,32,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,113,1446,1448,3,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,114,1449,1512,64,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,115,1513,1513,1,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,116,1514,1514,1,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,117,1515,1515,1,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,118,1516,1552,37,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,119,1553,1553,1,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,120,1554,1555,2,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,121,1556,1557,2,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,122,1558,1580,23,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,123,1581,1582,2,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,124,1583,1612,30,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,125,1613,1614,2,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,126,1615,1617,3,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,127,1618,1618,1,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,128,1619,1630,12,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,129,1631,1631,1,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,130,1632,1673,42,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,131,1674,1674,1,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,132,1675,1680,6,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,133,1681,1685,5,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,134,1686,1687,2,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,135,1688,1692,5,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,136,1693,1694,2,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,137,1695,1700,6,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,138,1701,1703,3,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,139,1704,1710,7,,,,,,,False,,,p0012,,stage_a_no_detection
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,140,1711,1752,42,t137,0.9692,455.0,,,,False,,,p0012,,d4_unassigned
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,141,1753,1753,1,t137,0.9692,455.0,,,,False,,p0005,p0012,False,present_misattributed
5,True,100.0,100.0,100.0,1321,74.9,74.8,False,5175.3,142,1754,1763,10,t137,0.9692,455.0,,,,False,,p0012,p0012,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,0,0,1,3,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,1,2,3,2,t4,0.0408,1249.0,T:t4:s0:2-3,,,False,,p0006,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,2,4,41,38,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,3,42,53,12,t4,0.0408,1249.0,G:4-76:carrier=t4:d=t6:n=none,,,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,4,54,54,1,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,5,55,61,7,t4,0.0408,1249.0,G:4-76:carrier=t4:d=t6:n=none,,,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,6,62,63,2,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,7,64,64,1,t4,0.0408,1249.0,G:4-76:carrier=t4:d=t6:n=none,,,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,8,65,65,1,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,9,66,66,1,t4,0.0408,1249.0,G:4-76:carrier=t4:d=t6:n=none,,,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,10,67,67,1,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,11,68,68,1,t4,0.0408,1249.0,G:4-76:carrier=t4:d=t6:n=none,,,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,12,69,69,1,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,13,70,70,1,t4,0.0408,1249.0,G:4-76:carrier=t4:d=t6:n=none,,,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,14,71,110,40,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,15,111,111,1,t4,0.0408,1249.0,,,,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,16,112,112,1,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,17,113,113,1,t4,0.0408,1249.0,,,,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,18,114,120,7,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,19,121,121,1,t4,0.0408,1249.0,,,,False,,p0012,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,20,122,123,2,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,21,124,125,2,t23,0.6667,3.0,T:t23,SOLO,1.0,False,,p0009,p0009,True,present
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,22,126,753,628,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,23,754,755,2,t4,0.0408,1249.0,,,,False,,p0007,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,24,756,756,1,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,25,757,768,12,t4,0.0408,1249.0,,,,False,,p0007,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,26,769,769,1,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,27,770,770,1,t4,0.0408,1249.0,,,,False,,p0007,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,28,771,771,1,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,29,772,772,1,t4,0.0408,1249.0,,,,False,,p0007,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,30,773,786,14,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,31,787,790,4,t4,0.0408,1249.0,,,,False,,p0007,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,32,791,792,2,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,33,793,793,1,t4,0.0408,1249.0,,,,False,,p0007,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,34,794,795,2,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,35,796,797,2,t4,0.0408,1249.0,,,,False,,p0007,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,36,798,1445,648,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,37,1446,1448,3,t137,0.0308,455.0,,,,False,,,p0009,,d4_unassigned
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,38,1449,1552,104,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,39,1553,1553,1,t137,0.0308,455.0,,,,False,,,p0009,,d4_unassigned
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,40,1554,1680,127,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,41,1681,1685,5,t137,0.0308,455.0,,,,False,,,p0009,,d4_unassigned
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,42,1686,1687,2,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,43,1688,1692,5,t137,0.0308,455.0,,,,False,,,p0009,,d4_unassigned
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,44,1693,1752,60,,,,,,,False,,,p0009,,stage_a_no_detection
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,45,1753,1753,1,t167,1.0,1.0,T:t167,SOLO,1.0,False,,p0012,p0009,False,present_misattributed
6,True,100.0,100.0,100.0,68,3.9,3.9,True,5059.7,46,1754,1763,10,,,,,,,False,,,p0009,,stage_a_no_detection
7,False,0.0,100.0,0.0,72,4.1,60.0,False,30456.9,0,210,223,14,,,,,,,False,,,p0014,,stage_a_no_detection
7,False,0.0,100.0,0.0,72,4.1,60.0,False,30456.9,1,224,244,21,t36,1.0,72.0,T:t36,SOLO,1.0,False,,p0014,p0014,True,present
7,False,0.0,100.0,0.0,72,4.1,60.0,False,30456.9,2,245,245,1,,,,,,,False,,,p0014,,stage_a_no_detection
7,False,0.0,100.0,0.0,72,4.1,60.0,False,30456.9,3,246,275,30,t36,1.0,72.0,T:t36,SOLO,1.0,False,,p0014,p0014,True,present
7,False,0.0,100.0,0.0,72,4.1,60.0,False,30456.9,4,276,286,11,,,,,,,False,,,p0014,,stage_a_no_detection
7,False,0.0,100.0,0.0,72,4.1,60.0,False,30456.9,5,287,294,8,t36,1.0,72.0,T:t36,SOLO,1.0,False,,p0014,p0014,True,present
7,False,0.0,100.0,0.0,72,4.1,60.0,False,30456.9,6,295,307,13,t36,1.0,72.0,,,,False,,p0016,p0014,False,present_misattributed
7,False,0.0,100.0,0.0,72,4.1,60.0,False,30456.9,7,308,329,22,,,,,,,False,,,p0014,,stage_a_no_detection
