frame_index,pts_time_s,dt_ms
315,21.0,67.0
316,21.066,66.0
317,21.133,67.0
318,21.2,67.0
319,21.266,66.0
320,21.333,67.0
321,21.4,67.0
322,21.466,66.0
323,21.533,67.0
324,21.6,67.0
325,21.666,66.0
326,21.733,67.0
327,21.8,67.0
328,21.866,66.0
329,21.933,67.0
330,22.0,67.0
331,22.066,66.0
332,22.133,67.0
333,22.2,67.0
334,22.266,66.0
335,22.333,67.0
336,22.4,67.0
337,22.466,66.0
338,22.533,67.0
339,22.6,67.0
340,22.666,66.0
341,22.733,67.0
342,22.8,67.0
343,22.866,66.0
344,22.933,67.0
345,23.0,67.0
346,23.066,66.0
347,23.133,67.0
348,23.2,67.0
349,23.266,66.0
350,23.333,67.0
351,23.4,67.0
352,23.466,66.0
353,23.533,67.0
354,23.6,67.0
355,23.666,66.0
356,23.733,67.0
357,23.8,67.0
358,23.866,66.0
359,23.933,67.0
360,24.0,67.0
361,24.066,66.0
362,24.133,67.0
363,24.2,67.0
364,24.266,66.0
365,24.333,67.0
366,24.4,67.0
367,24.466,66.0
368,24.533,67.0
369,24.6,67.0
370,24.666,66.0
371,24.733,67.0
372,24.8,67.0
373,24.866,66.0
374,24.933,67.0
375,25.0,67.0
376,25.066,66.0
377,25.133,67.0
378,25.2,67.0
379,25.266,66.0
380,25.333,67.0
381,25.4,67.0
382,25.466,66.0
383,25.533,67.0
384,25.6,67.0
385,25.666,66.0
386,25.733,67.0
387,25.8,67.0
388,25.866,66.0
389,25.933,67.0
390,26.0,67.0
391,26.066,66.0
392,26.133,67.0
393,26.2,67.0
394,26.266,66.0
395,26.333,67.0
396,26.4,67.0
397,26.466,66.0
398,26.533,67.0
399,26.6,67.0
400,26.666,66.0
401,26.733,67.0
402,26.8,67.0
403,26.866,66.0
404,26.933,67.0
405,27.0,67.0
406,27.066,66.0
407,27.133,67.0
408,27.2,67.0
409,27.266,66.0
410,27.333,67.0
411,27.4,67.0
412,27.466,66.0
413,27.533,67.0
414,27.6,67.0
415,27.666,66.0
416,27.733,67.0
417,27.8,67.0
418,27.866,66.0
419,27.933,67.0
420,28.0,67.0
421,28.066,66.0
422,28.133,67.0
423,28.2,67.0
424,28.266,66.0
425,28.333,67.0
426,28.4,67.0
427,28.466,66.0
428,28.533,67.0
429,28.6,67.0
430,28.666,66.0
431,28.733,67.0
432,28.8,67.0
433,28.866,66.0
434,28.933,67.0
435,29.0,67.0
436,29.066,66.0
437,29.133,67.0
438,29.2,67.0
439,29.266,66.0
440,29.333,67.0
441,29.4,67.0
442,29.466,66.0
443,29.533,67.0
444,29.6,67.0
445,29.666,66.0
446,29.733,67.0
447,29.8,67.0
448,29.866,66.0
449,29.933,67.0
450,30.0,67.0
451,30.066,66.0
452,30.133,67.0
453,30.2,67.0
454,30.266,66.0
455,30.333,67.0
456,30.4,67.0
457,30.466,66.0
458,30.533,67.0
459,30.6,67.0
460,30.666,66.0
461,30.733,67.0
462,30.8,67.0
463,30.866,66.0
464,30.933,67.0
465,31.0,67.0
466,31.066,66.0
467,31.133,67.0
468,31.2,67.0
469,31.266,66.0
470,31.333,67.0
471,31.4,67.0
472,31.466,66.0
473,31.533,67.0
474,31.6,67.0
475,31.666,66.0
476,31.733,67.0
477,31.8,67.0
478,31.866,66.0
479,31.933,67.0
480,32.0,67.0
481,32.066,66.0
482,32.133,67.0
483,32.2,67.0
484,32.266,66.0
485,32.333,67.0
486,32.4,67.0
487,32.466,66.0
488,32.533,67.0
489,32.6,67.0
490,32.666,66.0
491,32.733,67.0
492,32.8,67.0
493,32.866,66.0
494,32.933,67.0
495,33.0,67.0
496,33.066,66.0
497,33.133,67.0
498,33.2,67.0
499,33.266,66.0
500,33.333,67.0
501,33.4,67.0
502,33.466,66.0
503,33.533,67.0
504,33.6,67.0
505,33.666,66.0
506,33.733,67.0
507,33.8,67.0
508,33.866,66.0
509,33.933,67.0
510,34.0,67.0
511,34.066,66.0
512,34.133,67.0
513,34.2,67.0
514,34.266,66.0
515,34.333,67.0
516,34.4,67.0
517,34.466,66.0
518,34.533,67.0
519,34.6,67.0
520,34.666,66.0
521,34.733,67.0
522,34.8,67.0
523,34.866,66.0
524,34.933,67.0
525,35.0,67.0
526,35.066,66.0
527,35.133,67.0
528,35.2,67.0
529,35.266,66.0
530,35.333,67.0
531,35.4,67.0
532,35.466,66.0
533,35.533,67.0
534,35.6,67.0
535,35.666,66.0
536,35.733,67.0
537,35.8,67.0
538,35.866,66.0
539,35.933,67.0
540,36.0,67.0
541,36.066,66.0
542,36.133,67.0
543,36.2,67.0
544,36.266,66.0
545,36.333,67.0
546,36.4,67.0
547,36.466,66.0
548,36.533,67.0
549,36.6,67.0
550,36.666,66.0
551,36.733,67.0
552,36.8,67.0
553,36.866,66.0
554,36.933,67.0
555,37.0,67.0
556,37.066,66.0
557,37.133,67.0
558,37.2,67.0
559,37.266,66.0
560,37.333,67.0
561,37.4,67.0
562,37.466,66.0
563,37.533,67.0
564,37.6,67.0
565,37.666,66.0
566,37.733,67.0
567,37.8,67.0
568,37.866,66.0
569,37.933,67.0
570,38.0,67.0
571,38.066,66.0
572,38.133,67.0
573,38.2,67.0
574,38.266,66.0
575,38.333,67.0
576,38.4,67.0
577,38.466,66.0
578,38.533,67.0
579,38.6,67.0
580,38.666,66.0
581,38.733,67.0
582,38.8,67.0
583,38.866,66.0
584,38.933,67.0
585,39.0,67.0
586,39.066,66.0
587,39.133,67.0
588,39.2,67.0
589,39.266,66.0
590,39.333,67.0
591,39.4,67.0
592,39.466,66.0
593,39.533,67.0
594,39.6,67.0
595,39.666,66.0
596,39.733,67.0
597,39.8,67.0
598,39.866,66.0
599,39.933,67.0
600,40.0,67.0
601,40.066,66.0
602,40.133,67.0
603,40.2,67.0
604,40.266,66.0
605,40.333,67.0
606,40.4,67.0
607,40.466,66.0
608,40.533,67.0
609,40.6,67.0
610,40.666,66.0
611,40.733,67.0
612,40.8,67.0
613,40.866,66.0
614,40.933,67.0
615,41.0,67.0
616,41.066,66.0
617,41.133,67.0
618,41.2,67.0
619,41.266,66.0
620,41.333,67.0
621,41.4,67.0
622,41.466,66.0
623,41.533,67.0
624,41.6,67.0
625,41.666,66.0
626,41.733,67.0
627,41.8,67.0
628,41.866,66.0
629,41.933,67.0
630,42.0,67.0
631,42.066,66.0
632,42.133,67.0
633,42.2,67.0
634,42.266,66.0
635,42.333,67.0
636,42.4,67.0
637,42.466,66.0
638,42.533,67.0
639,42.6,67.0
640,42.666,66.0
641,42.733,67.0
642,42.8,67.0
643,42.866,66.0
644,42.933,67.0
645,43.0,67.0
646,43.066,66.0
647,43.133,67.0
648,43.2,67.0
649,43.266,66.0
650,43.333,67.0
651,43.4,67.0
652,43.466,66.0
653,43.533,67.0
654,43.6,67.0
655,43.666,66.0
656,43.733,67.0
657,43.8,67.0
658,43.866,66.0
659,43.933,67.0
660,44.0,67.0
661,44.066,66.0
662,44.133,67.0
663,44.2,67.0
664,44.266,66.0
665,44.333,67.0
666,44.4,67.0
667,44.466,66.0
668,44.533,67.0
669,44.6,67.0
670,44.666,66.0
671,44.733,67.0
672,44.8,67.0
673,44.866,66.0
674,44.933,67.0
675,45.0,67.0
676,45.066,66.0
677,45.133,67.0
678,45.2,67.0
679,45.266,66.0
680,45.333,67.0
681,45.4,67.0
682,45.466,66.0
683,45.533,67.0
684,45.6,67.0
685,45.666,66.0
686,45.733,67.0
687,45.8,67.0
688,45.866,66.0
689,45.933,67.0
690,46.0,67.0
691,46.066,66.0
692,46.133,67.0
693,46.2,67.0
694,46.266,66.0
695,46.333,67.0
696,46.4,67.0
697,46.466,66.0
698,46.533,67.0
699,46.6,67.0
700,46.666,66.0
701,46.733,67.0
702,46.8,67.0
703,46.866,66.0
704,46.933,67.0
705,47.0,67.0
706,47.066,66.0
707,47.133,67.0
708,47.2,67.0
709,47.266,66.0
710,47.333,67.0
711,47.4,67.0
712,47.466,66.0
713,47.533,67.0
714,47.6,67.0
715,47.666,66.0
716,47.733,67.0
717,47.8,67.0
718,47.866,66.0
719,47.933,67.0
720,48.0,67.0
721,48.066,66.0
722,48.133,67.0
723,48.2,67.0
724,48.266,66.0
725,48.333,67.0
726,48.4,67.0
727,48.466,66.0
728,48.533,67.0
729,48.6,67.0
730,48.666,66.0
731,48.733,67.0
732,48.8,67.0
733,48.866,66.0
734,48.933,67.0
735,49.0,67.0
736,49.066,66.0
737,49.133,67.0
738,49.2,67.0
739,49.266,66.0
740,49.333,67.0
741,49.4,67.0
742,49.466,66.0
743,49.533,67.0
744,49.6,67.0
745,49.666,66.0
746,49.733,67.0
747,49.8,67.0
748,49.866,66.0
749,49.933,67.0
750,50.0,67.0
751,50.066,66.0
752,50.133,67.0
753,50.2,67.0
754,50.266,66.0
755,50.333,67.0
756,50.4,67.0
757,50.466,66.0
758,50.533,67.0
759,50.6,67.0
760,50.666,66.0
761,50.733,67.0
762,50.8,67.0
763,50.866,66.0
764,50.933,67.0
765,51.0,67.0
766,51.066,66.0
767,51.133,67.0
768,51.2,67.0
769,51.266,66.0
770,51.333,67.0
771,51.4,67.0
772,51.466,66.0
773,51.533,67.0
774,51.6,67.0
775,51.666,66.0
776,51.733,67.0
777,51.8,67.0
778,51.866,66.0
779,51.933,67.0
780,52.0,67.0
781,52.066,66.0
782,52.133,67.0
783,52.2,67.0
784,52.266,66.0
785,52.333,67.0
786,52.4,67.0
787,52.466,66.0
788,52.533,67.0
789,52.6,67.0
790,52.666,66.0
791,52.733,67.0
792,52.8,67.0
793,52.866,66.0
794,52.933,67.0
795,53.0,67.0
796,53.066,66.0
797,53.133,67.0
798,53.2,67.0
799,53.266,66.0
800,53.333,67.0
801,53.4,67.0
802,53.466,66.0
803,53.533,67.0
804,53.6,67.0
805,53.666,66.0
806,53.733,67.0
807,53.8,67.0
808,53.866,66.0
809,53.933,67.0
810,54.0,67.0
811,54.066,66.0
812,54.133,67.0
813,54.2,67.0
814,54.266,66.0
815,54.333,67.0
816,54.4,67.0
817,54.466,66.0
818,54.533,67.0
819,54.6,67.0
820,54.666,66.0
821,54.733,67.0
822,54.8,67.0
823,54.866,66.0
824,54.933,67.0
825,55.0,67.0
826,55.066,66.0
827,55.133,67.0
828,55.2,67.0
829,55.266,66.0
830,55.333,67.0
831,55.4,67.0
832,55.466,66.0
833,55.533,67.0
834,55.6,67.0
835,55.666,66.0
836,55.733,67.0
837,55.8,67.0
838,55.866,66.0
839,55.933,67.0
840,56.0,67.0
841,56.066,66.0
842,56.133,67.0
843,56.2,67.0
844,56.266,66.0
845,56.333,67.0
846,56.4,67.0
847,56.466,66.0
848,56.533,67.0
849,56.6,67.0
850,56.666,66.0
851,56.733,67.0
852,56.8,67.0
853,56.866,66.0
854,56.933,67.0
855,57.0,67.0
856,57.066,66.0
857,57.133,67.0
858,57.2,67.0
859,57.266,66.0
860,57.333,67.0
861,57.4,67.0
862,57.466,66.0
863,57.533,67.0
864,57.6,67.0
865,57.666,66.0
866,57.733,67.0
867,57.8,67.0
868,57.866,66.0
869,57.933,67.0
870,58.0,67.0
871,58.066,66.0
872,58.133,67.0
873,58.2,67.0
874,58.266,66.0
875,58.333,67.0
876,58.4,67.0
877,58.466,66.0
878,58.533,67.0
879,58.6,67.0
880,58.666,66.0
881,58.733,67.0
882,58.8,67.0
883,58.866,66.0
884,58.933,67.0
885,59.0,67.0
886,59.066,66.0
887,59.133,67.0
888,59.2,67.0
889,59.266,66.0
890,59.333,67.0
891,59.4,67.0
892,59.466,66.0
893,59.533,67.0
894,59.6,67.0
895,59.666,66.0
896,59.733,67.0
897,59.8,67.0
898,59.866,66.0
899,59.933,67.0
900,60.0,67.0
901,60.066,66.0
902,60.133,67.0
903,60.2,67.0
904,60.266,66.0
905,60.333,67.0
906,60.4,67.0
907,60.466,66.0
908,60.533,67.0
909,60.6,67.0
910,60.666,66.0
911,60.733,67.0
912,60.8,67.0
913,60.866,66.0
914,60.933,67.0
915,61.0,67.0
916,61.066,66.0
917,61.133,67.0
918,61.2,67.0
919,61.266,66.0
920,61.333,67.0
921,61.4,67.0
922,61.466,66.0
923,61.533,67.0
924,61.6,67.0
925,61.666,66.0
926,61.733,67.0
927,61.8,67.0
928,61.866,66.0
929,61.933,67.0
930,62.0,67.0
931,62.066,66.0
932,62.133,67.0
933,62.2,67.0
934,62.266,66.0
935,62.333,67.0
936,62.4,67.0
937,62.466,66.0
938,62.533,67.0
939,62.6,67.0
940,62.666,66.0
941,62.733,67.0
942,62.8,67.0
943,62.866,66.0
944,62.933,67.0
945,63.0,67.0
946,63.066,66.0
947,63.133,67.0
948,63.2,67.0
949,63.266,66.0
950,63.333,67.0
951,63.4,67.0
952,63.466,66.0
953,63.533,67.0
954,63.6,67.0
955,63.666,66.0
956,63.733,67.0
957,63.8,67.0
958,63.866,66.0
959,63.933,67.0
960,64.0,67.0
961,64.066,66.0
962,64.133,67.0
963,64.2,67.0
964,64.266,66.0
965,64.333,67.0
966,64.4,67.0
967,64.466,66.0
968,64.533,67.0
969,64.6,67.0
970,64.666,66.0
971,64.733,67.0
972,64.8,67.0
973,64.866,66.0
974,64.933,67.0
975,65.0,67.0
976,65.066,66.0
977,65.133,67.0
978,65.2,67.0
979,65.266,66.0
980,65.333,67.0
981,65.4,67.0
982,65.466,66.0
983,65.533,67.0
984,65.6,67.0
985,65.666,66.0
986,65.733,67.0
987,65.8,67.0
988,65.866,66.0
989,65.933,67.0
990,66.0,67.0
991,66.066,66.0
992,66.133,67.0
993,66.2,67.0
994,66.266,66.0
995,66.333,67.0
996,66.4,67.0
997,66.466,66.0
998,66.533,67.0
999,66.6,67.0
1000,66.666,66.0
1001,66.733,67.0
1002,66.8,67.0
1003,66.866,66.0
1004,66.933,67.0
1005,67.0,67.0
1006,67.066,66.0
1007,67.133,67.0
1008,67.2,67.0
1009,67.266,66.0
1010,67.333,67.0
1011,67.4,67.0
1012,67.466,66.0
1013,67.533,67.0
1014,67.6,67.0
1015,67.666,66.0
1016,67.733,67.0
1017,67.8,67.0
1018,67.866,66.0
1019,67.933,67.0
1020,68.0,67.0
1021,68.066,66.0
1022,68.133,67.0
1023,68.2,67.0
1024,68.266,66.0
1025,68.333,67.0
1026,68.4,67.0
1027,68.466,66.0
1028,68.533,67.0
1029,68.6,67.0
1030,68.666,66.0
1031,68.733,67.0
1032,68.8,67.0
1033,68.866,66.0
1034,68.933,67.0
1035,69.0,67.0
1036,69.066,66.0
1037,69.133,67.0
1038,69.2,67.0
1039,69.266,66.0
1040,69.333,67.0
1041,69.4,67.0
1042,69.466,66.0
1043,69.533,67.0
1044,69.6,67.0
1045,69.666,66.0
1046,69.733,67.0
1047,69.8,67.0
1048,69.866,66.0
1049,69.933,67.0
1050,70.0,67.0
1051,70.066,66.0
1052,70.133,67.0
1053,70.2,67.0
1054,70.266,66.0
1055,70.333,67.0
1056,70.4,67.0
1057,70.466,66.0
1058,70.533,67.0
1059,70.6,67.0
1060,70.666,66.0
1061,70.733,67.0
1062,70.8,67.0
1063,70.866,66.0
1064,70.933,67.0
1065,71.0,67.0
1066,71.066,66.0
1067,71.133,67.0
1068,71.2,67.0
1069,71.266,66.0
1070,71.333,67.0
1071,71.4,67.0
1072,71.466,66.0
1073,71.533,67.0
1074,71.6,67.0
1075,71.666,66.0
1076,71.733,67.0
1077,71.8,67.0
1078,71.866,66.0
1079,71.933,67.0
1080,72.0,67.0
1081,72.066,66.0
1082,72.133,67.0
1083,72.2,67.0
1084,72.266,66.0
1085,72.333,67.0
1086,72.4,67.0
1087,72.466,66.0
1088,72.533,67.0
1089,72.6,67.0
1090,72.666,66.0
1091,72.733,67.0
1092,72.8,67.0
1093,72.866,66.0
1094,72.933,67.0
1095,73.0,67.0
1096,73.066,66.0
1097,73.133,67.0
1098,73.2,67.0
1099,73.266,66.0
1100,73.333,67.0
1101,73.4,67.0
1102,73.466,66.0
1103,73.533,67.0
1104,73.6,67.0
1105,73.666,66.0
1106,73.733,67.0
1107,73.8,67.0
1108,73.866,66.0
1109,73.933,67.0
1110,74.0,67.0
1111,74.066,66.0
1112,74.133,67.0
1113,74.2,67.0
1114,74.266,66.0
1115,74.333,67.0
1116,74.4,67.0
1117,74.466,66.0
1118,74.533,67.0
1119,74.6,67.0
1120,74.666,66.0
1121,74.733,67.0
1122,74.8,67.0
1123,74.866,66.0
1124,74.933,67.0
1125,75.0,67.0
1126,75.066,66.0
1127,75.133,67.0
1128,75.2,67.0
1129,75.266,66.0
1130,75.333,67.0
1131,75.4,67.0
1132,75.466,66.0
1133,75.533,67.0
1134,75.6,67.0
1135,75.666,66.0
1136,75.733,67.0
1137,75.8,67.0
1138,75.866,66.0
1139,75.933,67.0
1140,76.0,67.0
1141,76.066,66.0
1142,76.133,67.0
1143,76.2,67.0
1144,76.266,66.0
1145,76.333,67.0
1146,76.4,67.0
1147,76.466,66.0
1148,76.533,67.0
1149,76.6,67.0
1150,76.666,66.0
1151,76.733,67.0
1152,76.8,67.0
1153,76.866,66.0
1154,76.933,67.0
1155,77.0,67.0
1156,77.066,66.0
1157,77.133,67.0
1158,77.2,67.0
1159,77.266,66.0
1160,77.333,67.0
1161,77.4,67.0
1162,77.466,66.0
1163,77.533,67.0
1164,77.6,67.0
1165,77.666,66.0
1166,77.733,67.0
1167,77.8,67.0
1168,77.866,66.0
1169,77.933,67.0
1170,78.0,67.0
1171,78.066,66.0
1172,78.133,67.0
1173,78.2,67.0
1174,78.266,66.0
1175,78.333,67.0
1176,78.4,67.0
1177,78.466,66.0
1178,78.533,67.0
1179,78.6,67.0
1180,78.666,66.0
1181,78.733,67.0
1182,78.8,67.0
1183,78.866,66.0
1184,78.933,67.0
1185,79.0,67.0
1186,79.066,66.0
1187,79.133,67.0
1188,79.2,67.0
1189,79.266,66.0
1190,79.333,67.0
1191,79.4,67.0
1192,79.466,66.0
1193,79.533,67.0
1194,79.6,67.0
1195,79.666,66.0
1196,79.733,67.0
1197,79.8,67.0
1198,79.866,66.0
1199,79.933,67.0
1200,80.0,67.0
1201,80.066,66.0
1202,80.133,67.0
1203,80.2,67.0
1204,80.266,66.0
1205,80.333,67.0
1206,80.4,67.0
1207,80.466,66.0
1208,80.533,67.0
1209,80.6,67.0
1210,80.666,66.0
1211,80.733,67.0
1212,80.8,67.0
1213,80.866,66.0
1214,80.933,67.0
1215,81.0,67.0
1216,81.066,66.0
1217,81.133,67.0
1218,81.2,67.0
1219,81.266,66.0
1220,81.333,67.0
1221,81.4,67.0
1222,81.466,66.0
1223,81.533,67.0
1224,81.6,67.0
1225,81.666,66.0
1226,81.733,67.0
1227,81.8,67.0
1228,81.866,66.0
1229,81.933,67.0
1230,82.0,67.0
1231,82.066,66.0
1232,82.133,67.0
1233,82.2,67.0
1234,82.266,66.0
1235,82.333,67.0
1236,82.4,67.0
1237,82.466,66.0
1238,82.533,67.0
1239,82.6,67.0
1240,82.666,66.0
1241,82.733,67.0
1242,82.8,67.0
1243,82.866,66.0
1244,82.933,67.0
1245,83.0,67.0
1246,83.066,66.0
1247,83.133,67.0
1248,83.2,67.0
1249,83.266,66.0
1250,83.333,67.0
1251,83.4,67.0
1252,83.466,66.0
1253,83.533,67.0
1254,83.6,67.0
1255,83.666,66.0
1256,83.733,67.0
1257,83.8,67.0
1258,83.866,66.0
1259,83.933,67.0
1260,84.0,67.0
1261,84.066,66.0
1262,84.133,67.0
1263,84.2,67.0
1264,84.266,66.0
1265,84.333,67.0
1266,84.4,67.0
1267,84.466,66.0
1268,84.533,67.0
1269,84.6,67.0
1270,84.666,66.0
1271,84.733,67.0
1272,84.8,67.0
1273,84.866,66.0
1274,84.933,67.0
1275,85.0,67.0
1276,85.066,66.0
1277,85.133,67.0
1278,85.2,67.0
1279,85.266,66.0
1280,85.333,67.0
1281,85.4,67.0
1282,85.466,66.0
1283,85.533,67.0
1284,85.6,67.0
1285,85.666,66.0
1286,85.733,67.0
1287,85.8,67.0
1288,85.866,66.0
1289,85.933,67.0
1290,86.0,67.0
1291,86.066,66.0
1292,86.133,67.0
1293,86.2,67.0
1294,86.266,66.0
1295,86.333,67.0
1296,86.4,67.0
1297,86.466,66.0
1298,86.533,67.0
1299,86.6,67.0
1300,86.666,66.0
1301,86.733,67.0
1302,86.8,67.0
1303,86.866,66.0
1304,86.933,67.0
1305,87.0,67.0
1306,87.066,66.0
1307,87.133,67.0
1308,87.2,67.0
1309,87.266,66.0
1310,87.333,67.0
1311,87.4,67.0
1312,87.466,66.0
1313,87.533,67.0
1314,87.6,67.0
1315,87.666,66.0
1316,87.733,67.0
1317,87.8,67.0
1318,87.866,66.0
1319,87.933,67.0
1320,88.0,67.0
1321,88.066,66.0
1322,88.133,67.0
1323,88.2,67.0
1324,88.266,66.0
1325,88.333,67.0
1326,88.4,67.0
1327,88.466,66.0
1328,88.533,67.0
1329,88.6,67.0
1330,88.666,66.0
1331,88.733,67.0
1332,88.8,67.0
1333,88.866,66.0
1334,88.933,67.0
1335,89.0,67.0
1336,89.066,66.0
1337,89.133,67.0
1338,89.2,67.0
1339,89.266,66.0
1340,89.333,67.0
1341,89.4,67.0
1342,89.466,66.0
1343,89.533,67.0
1344,89.6,67.0
1345,89.666,66.0
1346,89.733,67.0
1347,89.8,67.0
1348,89.866,66.0
1349,89.933,67.0
1350,90.0,67.0
1351,90.066,66.0
1352,90.133,67.0
1353,90.2,67.0
1354,90.266,66.0
1355,90.333,67.0
1356,90.4,67.0
1357,90.466,66.0
1358,90.533,67.0
1359,90.6,67.0
