frame_index,pts_time_s,dt_ms
310,22.467,67.0
311,22.534,67.0
312,22.6,66.0
313,22.667,67.0
314,22.8,133.0
315,22.867,67.0
316,22.934,67.0
317,23.0,66.0
318,23.067,67.0
319,23.134,67.0
320,23.2,66.0
321,23.267,67.0
322,23.334,67.0
323,23.4,66.0
324,23.467,67.0
325,23.534,67.0
326,23.6,66.0
327,23.667,67.0
328,23.734,67.0
329,23.8,66.0
330,23.867,67.0
331,24.0,133.0
332,24.067,67.0
333,24.134,67.0
334,24.2,66.0
335,24.267,67.0
336,24.334,67.0
337,24.4,66.0
338,24.534,134.0
339,24.6,66.0
340,24.667,67.0
341,24.734,67.0
342,24.8,66.0
343,24.867,67.0
344,24.934,67.0
345,25.0,66.0
346,25.067,67.0
347,25.134,67.0
348,25.2,66.0
349,25.267,67.0
350,25.334,67.0
351,25.4,66.0
352,25.467,67.0
353,25.534,67.0
354,25.6,66.0
355,25.734,134.0
356,25.8,66.0
357,25.867,67.0
358,25.934,67.0
359,26.0,66.0
360,26.067,67.0
361,26.134,67.0
362,26.267,133.0
363,26.334,67.0
364,26.4,66.0
365,26.467,67.0
366,26.534,67.0
367,26.6,66.0
368,26.667,67.0
369,26.734,67.0
370,26.8,66.0
371,26.867,67.0
372,26.934,67.0
373,27.0,66.0
374,27.067,67.0
375,27.134,67.0
376,27.2,66.0
377,27.267,67.0
378,27.334,67.0
379,27.467,133.0
380,27.534,67.0
381,27.6,66.0
382,27.667,67.0
383,27.734,67.0
384,27.8,66.0
385,27.867,67.0
386,28.0,133.0
387,28.067,67.0
388,28.134,67.0
389,28.2,66.0
390,28.267,67.0
391,28.334,67.0
392,28.4,66.0
393,28.467,67.0
394,28.534,67.0
395,28.6,66.0
396,28.667,67.0
397,28.734,67.0
398,28.8,66.0
399,28.867,67.0
400,28.934,67.0
401,29.0,66.0
402,29.067,67.0
403,29.2,133.0
404,29.267,67.0
405,29.334,67.0
406,29.4,66.0
407,29.467,67.0
408,29.534,67.0
409,29.6,66.0
410,29.734,134.0
411,29.8,66.0
412,29.867,67.0
413,29.934,67.0
414,30.0,66.0
415,30.067,67.0
416,30.134,67.0
417,30.2,66.0
418,30.267,67.0
419,30.334,67.0
420,30.4,66.0
421,30.467,67.0
422,30.534,67.0
423,30.6,66.0
424,30.667,67.0
425,30.734,67.0
426,30.8,66.0
427,30.934,134.0
428,31.0,66.0
429,31.067,67.0
430,31.134,67.0
431,31.2,66.0
432,31.267,67.0
433,31.334,67.0
434,31.467,133.0
435,31.534,67.0
436,31.6,66.0
437,31.667,67.0
438,31.734,67.0
439,31.8,66.0
440,31.867,67.0
441,31.934,67.0
442,32.0,66.0
443,32.067,67.0
444,32.134,67.0
445,32.2,66.0
446,32.267,67.0
447,32.334,67.0
448,32.4,66.0
449,32.467,67.0
450,32.534,67.0
451,32.734,200.0
452,32.8,66.0
453,32.867,67.0
454,32.934,67.0
455,33.0,66.0
456,33.067,67.0
457,33.267,200.0
458,33.334,67.0
459,33.4,66.0
460,33.467,67.0
461,33.534,67.0
462,33.6,66.0
463,33.667,67.0
464,33.734,67.0
465,33.8,66.0
466,33.867,67.0
467,33.934,67.0
468,34.0,66.0
469,34.067,67.0
470,34.134,67.0
471,34.2,66.0
472,34.267,67.0
473,34.334,67.0
474,34.4,66.0
475,34.467,67.0
476,34.667,200.0
477,34.734,67.0
478,34.8,66.0
479,34.867,67.0
480,34.934,67.0
481,35.0,66.0
482,35.134,134.0
483,35.2,66.0
484,35.267,67.0
485,35.334,67.0
486,35.4,66.0
487,35.467,67.0
488,35.534,67.0
489,35.6,66.0
490,35.667,67.0
491,35.8,133.0
492,35.867,67.0
493,35.934,67.0
494,36.0,66.0
495,36.067,67.0
496,36.134,67.0
497,36.2,66.0
498,36.267,67.0
499,36.334,67.0
500,36.4,66.0
501,36.467,67.0
502,36.534,67.0
503,36.667,133.0
504,36.734,67.0
505,36.8,66.0
506,36.867,67.0
507,36.934,67.0
508,37.0,66.0
509,37.067,67.0
510,37.134,67.0
511,37.2,66.0
512,37.267,67.0
513,37.334,67.0
514,37.4,66.0
515,37.534,134.0
516,37.6,66.0
517,37.667,67.0
518,37.734,67.0
519,37.8,66.0
520,37.867,67.0
521,37.934,67.0
522,38.0,66.0
523,38.067,67.0
524,38.134,67.0
525,38.2,66.0
526,38.267,67.0
527,38.4,133.0
528,38.467,67.0
529,38.534,67.0
530,38.6,66.0
531,38.667,67.0
532,38.734,67.0
533,38.8,66.0
534,38.867,67.0
535,38.934,67.0
536,39.0,66.0
537,39.067,67.0
538,39.134,67.0
539,39.267,133.0
540,39.334,67.0
541,39.4,66.0
542,39.467,67.0
543,39.534,67.0
544,39.6,66.0
545,39.667,67.0
546,39.734,67.0
547,39.8,66.0
548,39.867,67.0
549,39.934,67.0
550,40.0,66.0
551,40.134,134.0
552,40.2,66.0
553,40.267,67.0
554,40.334,67.0
555,40.4,66.0
556,40.467,67.0
557,40.534,67.0
558,40.6,66.0
559,40.667,67.0
560,40.734,67.0
561,40.8,66.0
562,40.867,67.0
563,41.0,133.0
564,41.067,67.0
565,41.134,67.0
566,41.2,66.0
567,41.267,67.0
568,41.334,67.0
569,41.4,66.0
570,41.467,67.0
571,41.534,67.0
572,41.6,66.0
573,41.667,67.0
574,41.8,133.0
575,41.867,67.0
576,41.934,67.0
577,42.0,66.0
578,42.067,67.0
579,42.134,67.0
580,42.2,66.0
581,42.267,67.0
582,42.334,67.0
583,42.4,66.0
584,42.467,67.0
585,42.534,67.0
586,42.6,66.0
587,42.734,134.0
588,42.8,66.0
589,42.867,67.0
590,42.934,67.0
591,43.0,66.0
592,43.067,67.0
593,43.134,67.0
594,43.2,66.0
595,43.267,67.0
596,43.334,67.0
597,43.4,66.0
598,43.467,67.0
599,43.6,133.0
600,43.667,67.0
601,43.734,67.0
602,43.8,66.0
603,43.867,67.0
604,43.934,67.0
605,44.0,66.0
606,44.067,67.0
607,44.134,67.0
608,44.2,66.0
609,44.267,67.0
610,44.334,67.0
611,44.467,133.0
612,44.534,67.0
613,44.6,66.0
614,44.667,67.0
615,44.734,67.0
616,44.8,66.0
617,44.867,67.0
618,44.934,67.0
619,45.0,66.0
620,45.067,67.0
621,45.134,67.0
622,45.2,66.0
623,45.334,134.0
624,45.4,66.0
625,45.467,67.0
626,45.534,67.0
627,45.6,66.0
628,45.667,67.0
629,45.734,67.0
630,45.8,66.0
631,45.867,67.0
632,45.934,67.0
633,46.0,66.0
634,46.067,67.0
635,46.2,133.0
636,46.267,67.0
637,46.334,67.0
638,46.4,66.0
639,46.467,67.0
640,46.534,67.0
641,46.6,66.0
642,46.667,67.0
643,46.734,67.0
644,46.8,66.0
645,46.867,67.0
646,46.934,67.0
647,47.067,133.0
648,47.134,67.0
649,47.2,66.0
650,47.267,67.0
651,47.334,67.0
652,47.4,66.0
653,47.467,67.0
654,47.534,67.0
655,47.6,66.0
656,47.667,67.0
657,47.734,67.0
658,47.8,66.0
659,47.934,134.0
660,48.0,66.0
661,48.067,67.0
662,48.134,67.0
663,48.2,66.0
664,48.267,67.0
665,48.334,67.0
666,48.4,66.0
667,48.467,67.0
668,48.534,67.0
669,48.6,66.0
670,48.667,67.0
671,48.8,133.0
672,48.867,67.0
673,48.934,67.0
674,49.0,66.0
675,49.067,67.0
676,49.134,67.0
677,49.2,66.0
678,49.267,67.0
679,49.334,67.0
680,49.4,66.0
681,49.467,67.0
682,49.534,67.0
683,49.667,133.0
684,49.734,67.0
685,49.8,66.0
686,49.867,67.0
687,49.934,67.0
688,50.0,66.0
689,50.067,67.0
690,50.134,67.0
691,50.2,66.0
692,50.267,67.0
693,50.334,67.0
694,50.4,66.0
695,50.534,134.0
696,50.6,66.0
697,50.667,67.0
698,50.734,67.0
699,50.8,66.0
700,50.867,67.0
701,50.934,67.0
702,51.0,66.0
703,51.067,67.0
704,51.134,67.0
705,51.2,66.0
706,51.267,67.0
707,51.4,133.0
708,51.467,67.0
709,51.534,67.0
710,51.6,66.0
711,51.667,67.0
712,51.734,67.0
713,51.8,66.0
714,51.867,67.0
715,51.934,67.0
716,52.0,66.0
717,52.067,67.0
718,52.134,67.0
719,52.267,133.0
720,52.334,67.0
721,52.4,66.0
722,52.467,67.0
723,52.534,67.0
724,52.6,66.0
725,52.667,67.0
726,52.734,67.0
727,52.8,66.0
728,52.867,67.0
729,52.934,67.0
730,53.0,66.0
731,53.134,134.0
732,53.2,66.0
733,53.267,67.0
734,53.334,67.0
735,53.4,66.0
736,53.467,67.0
737,53.534,67.0
738,53.6,66.0
739,53.667,67.0
740,53.734,67.0
741,53.8,66.0
742,53.867,67.0
743,54.0,133.0
744,54.067,67.0
745,54.134,67.0
746,54.2,66.0
747,54.267,67.0
748,54.334,67.0
749,54.4,66.0
750,54.467,67.0
751,54.534,67.0
752,54.6,66.0
753,54.667,67.0
754,54.8,133.0
755,54.867,67.0
756,54.934,67.0
757,55.0,66.0
758,55.067,67.0
759,55.134,67.0
760,55.2,66.0
761,55.267,67.0
762,55.334,67.0
763,55.4,66.0
764,55.467,67.0
765,55.534,67.0
766,55.6,66.0
767,55.734,134.0
768,55.8,66.0
769,55.867,67.0
770,55.934,67.0
771,56.0,66.0
772,56.067,67.0
773,56.134,67.0
774,56.2,66.0
775,56.267,67.0
776,56.334,67.0
777,56.4,66.0
778,56.467,67.0
779,56.6,133.0
780,56.667,67.0
781,56.734,67.0
782,56.8,66.0
783,56.867,67.0
784,56.934,67.0
785,57.0,66.0
786,57.067,67.0
787,57.134,67.0
788,57.2,66.0
789,57.267,67.0
790,57.334,67.0
791,57.467,133.0
792,57.534,67.0
793,57.6,66.0
794,57.667,67.0
795,57.734,67.0
796,57.8,66.0
797,57.867,67.0
798,57.934,67.0
799,58.0,66.0
800,58.067,67.0
801,58.134,67.0
802,58.2,66.0
803,58.334,134.0
804,58.4,66.0
805,58.467,67.0
806,58.534,67.0
807,58.6,66.0
808,58.667,67.0
809,58.734,67.0
810,58.8,66.0
811,58.867,67.0
812,58.934,67.0
813,59.0,66.0
814,59.067,67.0
815,59.2,133.0
816,59.267,67.0
817,59.334,67.0
818,59.4,66.0
819,59.467,67.0
820,59.534,67.0
821,59.6,66.0
822,59.667,67.0
823,59.734,67.0
824,59.8,66.0
825,59.867,67.0
826,59.934,67.0
827,60.067,133.0
828,60.134,67.0
829,60.2,66.0
830,60.267,67.0
831,60.334,67.0
832,60.4,66.0
833,60.467,67.0
834,60.534,67.0
835,60.6,66.0
836,60.667,67.0
837,60.734,67.0
838,60.8,66.0
839,60.934,134.0
840,61.0,66.0
841,61.067,67.0
842,61.134,67.0
843,61.2,66.0
844,61.267,67.0
845,61.334,67.0
846,61.4,66.0
847,61.467,67.0
848,61.534,67.0
849,61.6,66.0
850,61.667,67.0
851,61.8,133.0
852,61.867,67.0
853,61.934,67.0
854,62.0,66.0
855,62.067,67.0
856,62.134,67.0
857,62.2,66.0
858,62.267,67.0
859,62.334,67.0
860,62.4,66.0
861,62.467,67.0
862,62.534,67.0
863,62.667,133.0
864,62.734,67.0
865,62.8,66.0
866,62.867,67.0
867,62.934,67.0
868,63.0,66.0
869,63.067,67.0
870,63.134,67.0
871,63.2,66.0
872,63.267,67.0
873,63.334,67.0
874,63.4,66.0
875,63.534,134.0
876,63.6,66.0
877,63.667,67.0
878,63.734,67.0
879,63.8,66.0
880,63.867,67.0
881,63.934,67.0
882,64.0,66.0
883,64.067,67.0
884,64.134,67.0
885,64.2,66.0
886,64.267,67.0
887,64.4,133.0
888,64.467,67.0
889,64.534,67.0
890,64.6,66.0
891,64.667,67.0
892,64.734,67.0
893,64.8,66.0
894,64.867,67.0
895,64.934,67.0
896,65.0,66.0
897,65.067,67.0
898,65.134,67.0
899,65.267,133.0
900,65.334,67.0
901,65.4,66.0
902,65.467,67.0
903,65.534,67.0
904,65.6,66.0
905,65.667,67.0
906,65.734,67.0
907,65.8,66.0
908,65.867,67.0
909,65.934,67.0
910,66.0,66.0
911,66.134,134.0
912,66.2,66.0
913,66.267,67.0
914,66.334,67.0
915,66.4,66.0
916,66.467,67.0
917,66.534,67.0
918,66.6,66.0
919,66.667,67.0
920,66.734,67.0
921,66.8,66.0
922,66.867,67.0
923,67.0,133.0
924,67.067,67.0
925,67.134,67.0
926,67.2,66.0
927,67.267,67.0
928,67.334,67.0
929,67.4,66.0
930,67.467,67.0
931,67.534,67.0
932,67.6,66.0
933,67.667,67.0
934,67.8,133.0
935,67.867,67.0
936,67.934,67.0
937,68.0,66.0
938,68.067,67.0
939,68.134,67.0
940,68.2,66.0
941,68.267,67.0
942,68.334,67.0
943,68.4,66.0
944,68.467,67.0
945,68.534,67.0
946,68.6,66.0
947,68.734,134.0
948,68.8,66.0
949,68.867,67.0
950,68.934,67.0
951,69.0,66.0
952,69.067,67.0
953,69.134,67.0
954,69.2,66.0
955,69.267,67.0
956,69.334,67.0
957,69.4,66.0
958,69.467,67.0
959,69.6,133.0
960,69.667,67.0
961,69.734,67.0
962,69.8,66.0
963,69.867,67.0
964,69.934,67.0
965,70.0,66.0
966,70.067,67.0
967,70.134,67.0
968,70.2,66.0
969,70.267,67.0
970,70.334,67.0
971,70.467,133.0
972,70.534,67.0
973,70.6,66.0
974,70.667,67.0
975,70.734,67.0
976,70.8,66.0
977,70.867,67.0
978,70.934,67.0
979,71.0,66.0
980,71.067,67.0
981,71.134,67.0
982,71.2,66.0
983,71.334,134.0
984,71.4,66.0
985,71.467,67.0
986,71.534,67.0
987,71.6,66.0
988,71.667,67.0
989,71.734,67.0
990,71.8,66.0
991,71.867,67.0
992,71.934,67.0
993,72.0,66.0
994,72.067,67.0
995,72.2,133.0
996,72.267,67.0
997,72.334,67.0
998,72.4,66.0
999,72.467,67.0
1000,72.534,67.0
1001,72.6,66.0
1002,72.667,67.0
1003,72.734,67.0
1004,72.8,66.0
1005,72.867,67.0
1006,72.934,67.0
1007,73.067,133.0
1008,73.134,67.0
1009,73.2,66.0
1010,73.267,67.0
1011,73.334,67.0
1012,73.4,66.0
1013,73.467,67.0
1014,73.534,67.0
1015,73.6,66.0
1016,73.667,67.0
1017,73.734,67.0
1018,73.8,66.0
1019,73.934,134.0
1020,74.0,66.0
1021,74.067,67.0
1022,74.134,67.0
1023,74.2,66.0
1024,74.267,67.0
1025,74.334,67.0
1026,74.4,66.0
1027,74.467,67.0
1028,74.534,67.0
1029,74.6,66.0
1030,74.667,67.0
1031,74.8,133.0
1032,74.867,67.0
1033,74.934,67.0
1034,75.0,66.0
1035,75.067,67.0
1036,75.134,67.0
1037,75.2,66.0
1038,75.267,67.0
1039,75.334,67.0
1040,75.4,66.0
1041,75.467,67.0
1042,75.534,67.0
1043,75.667,133.0
1044,75.734,67.0
1045,75.8,66.0
1046,75.867,67.0
1047,75.934,67.0
1048,76.0,66.0
1049,76.067,67.0
1050,76.134,67.0
1051,76.2,66.0
1052,76.267,67.0
1053,76.334,67.0
1054,76.4,66.0
1055,76.534,134.0
1056,76.6,66.0
1057,76.667,67.0
1058,76.734,67.0
1059,76.8,66.0
1060,76.867,67.0
1061,76.934,67.0
1062,77.0,66.0
1063,77.067,67.0
1064,77.134,67.0
1065,77.2,66.0
1066,77.267,67.0
1067,77.4,133.0
1068,77.467,67.0
1069,77.534,67.0
1070,77.6,66.0
1071,77.667,67.0
1072,77.734,67.0
1073,77.8,66.0
1074,77.867,67.0
1075,77.934,67.0
1076,78.0,66.0
1077,78.067,67.0
1078,78.134,67.0
1079,78.267,133.0
1080,78.334,67.0
1081,78.4,66.0
1082,78.467,67.0
1083,78.534,67.0
1084,78.6,66.0
1085,78.667,67.0
1086,78.734,67.0
1087,78.8,66.0
1088,78.867,67.0
1089,78.934,67.0
1090,79.0,66.0
1091,79.134,134.0
1092,79.2,66.0
1093,79.267,67.0
1094,79.334,67.0
1095,79.4,66.0
1096,79.467,67.0
1097,79.534,67.0
1098,79.6,66.0
1099,79.667,67.0
1100,79.734,67.0
1101,79.8,66.0
1102,79.867,67.0
1103,80.0,133.0
1104,80.067,67.0
1105,80.134,67.0
1106,80.2,66.0
1107,80.267,67.0
1108,80.334,67.0
1109,80.4,66.0
1110,80.467,67.0
1111,80.534,67.0
1112,80.6,66.0
1113,80.667,67.0
1114,80.8,133.0
1115,80.867,67.0
1116,80.934,67.0
1117,81.0,66.0
1118,81.067,67.0
1119,81.134,67.0
1120,81.2,66.0
1121,81.267,67.0
1122,81.334,67.0
1123,81.4,66.0
1124,81.467,67.0
1125,81.534,67.0
1126,81.6,66.0
1127,81.734,134.0
1128,81.8,66.0
1129,81.867,67.0
1130,81.934,67.0
1131,82.0,66.0
1132,82.067,67.0
1133,82.134,67.0
1134,82.2,66.0
1135,82.267,67.0
1136,82.334,67.0
1137,82.4,66.0
1138,82.467,67.0
1139,82.6,133.0
1140,82.667,67.0
1141,82.734,67.0
1142,82.8,66.0
1143,82.867,67.0
1144,82.934,67.0
1145,83.0,66.0
1146,83.067,67.0
1147,83.134,67.0
1148,83.2,66.0
1149,83.267,67.0
1150,83.334,67.0
1151,83.467,133.0
1152,83.534,67.0
1153,83.6,66.0
1154,83.667,67.0
1155,83.734,67.0
1156,83.8,66.0
1157,83.867,67.0
1158,83.934,67.0
1159,84.0,66.0
1160,84.067,67.0
1161,84.134,67.0
1162,84.2,66.0
1163,84.334,134.0
1164,84.4,66.0
1165,84.467,67.0
1166,84.534,67.0
1167,84.6,66.0
1168,84.667,67.0
1169,84.734,67.0
1170,84.8,66.0
1171,84.867,67.0
1172,84.934,67.0
1173,85.0,66.0
1174,85.067,67.0
1175,85.2,133.0
1176,85.267,67.0
1177,85.334,67.0
1178,85.4,66.0
1179,85.467,67.0
1180,85.534,67.0
1181,85.6,66.0
1182,85.667,67.0
1183,85.734,67.0
1184,85.8,66.0
1185,85.867,67.0
1186,85.934,67.0
1187,86.067,133.0
1188,86.134,67.0
1189,86.2,66.0
1190,86.267,67.0
1191,86.334,67.0
1192,86.4,66.0
1193,86.467,67.0
1194,86.534,67.0
1195,86.6,66.0
1196,86.667,67.0
1197,86.734,67.0
1198,86.8,66.0
1199,86.934,134.0
1200,87.0,66.0
1201,87.067,67.0
1202,87.134,67.0
1203,87.2,66.0
1204,87.267,67.0
1205,87.334,67.0
1206,87.4,66.0
1207,87.467,67.0
1208,87.534,67.0
1209,87.6,66.0
1210,87.667,67.0
1211,87.8,133.0
1212,87.867,67.0
1213,87.934,67.0
1214,88.0,66.0
1215,88.067,67.0
1216,88.134,67.0
1217,88.2,66.0
1218,88.267,67.0
1219,88.334,67.0
1220,88.4,66.0
1221,88.467,67.0
1222,88.534,67.0
1223,88.667,133.0
1224,88.734,67.0
1225,88.8,66.0
1226,88.867,67.0
1227,88.934,67.0
1228,89.0,66.0
1229,89.067,67.0
1230,89.134,67.0
1231,89.2,66.0
1232,89.267,67.0
1233,89.334,67.0
1234,89.4,66.0
1235,89.534,134.0
1236,89.6,66.0
1237,89.667,67.0
1238,89.734,67.0
1239,89.8,66.0
1240,89.867,67.0
1241,89.934,67.0
1242,90.0,66.0
1243,90.067,67.0
1244,90.134,67.0
1245,90.2,66.0
1246,90.267,67.0
1247,90.4,133.0
1248,90.467,67.0
1249,90.534,67.0
1250,90.6,66.0
1251,90.667,67.0
1252,90.734,67.0
1253,90.8,66.0
1254,90.867,67.0
1255,90.934,67.0
1256,91.0,66.0
1257,91.067,67.0
1258,91.134,67.0
1259,91.267,133.0
1260,91.334,67.0
1261,91.4,66.0
1262,91.467,67.0
1263,91.534,67.0
1264,91.6,66.0
1265,91.667,67.0
1266,91.734,67.0
1267,91.8,66.0
1268,91.867,67.0
1269,91.934,67.0
1270,92.0,66.0
1271,92.134,134.0
1272,92.2,66.0
1273,92.267,67.0
1274,92.334,67.0
1275,92.4,66.0
1276,92.467,67.0
1277,92.534,67.0
1278,92.6,66.0
1279,92.667,67.0
1280,92.734,67.0
1281,92.8,66.0
1282,92.867,67.0
1283,93.0,133.0
1284,93.067,67.0
1285,93.134,67.0
1286,93.2,66.0
1287,93.267,67.0
1288,93.334,67.0
1289,93.4,66.0
1290,93.467,67.0
1291,93.534,67.0
1292,93.6,66.0
1293,93.667,67.0
1294,93.8,133.0
1295,93.867,67.0
1296,93.934,67.0
1297,94.0,66.0
1298,94.067,67.0
1299,94.134,67.0
1300,94.2,66.0
1301,94.267,67.0
1302,94.334,67.0
1303,94.4,66.0
1304,94.467,67.0
1305,94.534,67.0
1306,94.6,66.0
1307,94.734,134.0
1308,94.8,66.0
1309,94.867,67.0
1310,94.934,67.0
1311,95.0,66.0
1312,95.067,67.0
1313,95.134,67.0
1314,95.2,66.0
1315,95.267,67.0
1316,95.334,67.0
1317,95.4,66.0
1318,95.467,67.0
1319,95.6,133.0
1320,95.667,67.0
1321,95.734,67.0
1322,95.8,66.0
1323,95.867,67.0
1324,95.934,67.0
1325,96.0,66.0
1326,96.067,67.0
1327,96.134,67.0
1328,96.2,66.0
1329,96.267,67.0
1330,96.334,67.0
1331,96.467,133.0
1332,96.534,67.0
1333,96.6,66.0
1334,96.667,67.0
1335,96.734,67.0
1336,96.8,66.0
1337,96.867,67.0
1338,96.934,67.0
1339,97.0,66.0
1340,97.067,67.0
1341,97.134,67.0
1342,97.2,66.0
1343,97.334,134.0
1344,97.4,66.0
1345,97.467,67.0
1346,97.534,67.0
1347,97.6,66.0
1348,97.667,67.0
1349,97.734,67.0
1350,97.8,66.0
1351,97.867,67.0
1352,97.934,67.0
1353,98.0,66.0
1354,98.067,67.0
1355,98.2,133.0
1356,98.267,67.0
1357,98.334,67.0
1358,98.4,66.0
1359,98.467,67.0
