frame_index,pts_time_s,dt_ms
287,9.6,34.0
288,9.666,66.0
289,9.7,34.0
290,9.733,33.0
291,9.766,33.0
292,9.8,34.0
293,9.833,33.0
294,9.9,67.0
295,9.933,33.0
296,9.966,33.0
297,10.0,34.0
298,10.033,33.0
299,10.066,33.0
300,10.1,34.0
301,10.133,33.0
302,10.166,33.0
303,10.2,34.0
304,10.233,33.0
305,10.266,33.0
306,10.3,34.0
307,10.333,33.0
308,10.366,33.0
309,10.4,34.0
310,10.433,33.0
311,10.466,33.0
312,10.5,34.0
313,10.533,33.0
314,10.566,33.0
315,10.6,34.0
316,10.633,33.0
317,10.666,33.0
318,10.7,34.0
319,10.733,33.0
320,10.766,33.0
321,10.8,34.0
322,10.833,33.0
323,10.866,33.0
324,10.9,34.0
325,10.933,33.0
326,10.966,33.0
327,11.0,34.0
328,11.033,33.0
329,11.066,33.0
330,11.1,34.0
331,11.133,33.0
332,11.166,33.0
333,11.2,34.0
334,11.233,33.0
335,11.266,33.0
336,11.3,34.0
337,11.333,33.0
338,11.4,67.0
339,11.433,33.0
340,11.466,33.0
341,11.5,34.0
342,11.533,33.0
343,11.566,33.0
344,11.6,34.0
345,11.633,33.0
346,11.666,33.0
347,11.7,34.0
348,11.733,33.0
349,11.766,33.0
350,11.8,34.0
351,11.833,33.0
352,11.866,33.0
353,11.9,34.0
354,11.966,66.0
355,12.0,34.0
356,12.033,33.0
357,12.066,33.0
358,12.1,34.0
359,12.133,33.0
360,12.166,33.0
361,12.2,34.0
362,12.233,33.0
363,12.266,33.0
364,12.3,34.0
365,12.333,33.0
366,12.366,33.0
367,12.4,34.0
368,12.433,33.0
369,12.466,33.0
370,12.5,34.0
371,12.533,33.0
372,12.6,67.0
373,12.633,33.0
374,12.666,33.0
375,12.7,34.0
376,12.733,33.0
377,12.766,33.0
378,12.8,34.0
379,12.833,33.0
380,12.866,33.0
381,12.9,34.0
382,12.933,33.0
383,12.966,33.0
384,13.0,34.0
385,13.033,33.0
386,13.066,33.0
387,13.1,34.0
388,13.133,33.0
389,13.166,33.0
390,13.2,34.0
391,13.233,33.0
392,13.266,33.0
393,13.3,34.0
394,13.333,33.0
395,13.366,33.0
396,13.4,34.0
397,13.433,33.0
398,13.466,33.0
399,13.5,34.0
400,13.533,33.0
401,13.566,33.0
402,13.6,34.0
403,13.633,33.0
404,13.666,33.0
405,13.7,34.0
406,13.733,33.0
407,13.766,33.0
408,13.8,34.0
409,13.833,33.0
410,13.866,33.0
411,13.9,34.0
412,13.933,33.0
413,13.966,33.0
414,14.0,34.0
415,14.033,33.0
416,14.066,33.0
417,14.1,34.0
418,14.133,33.0
419,14.166,33.0
420,14.2,34.0
421,14.233,33.0
422,14.266,33.0
423,14.3,34.0
424,14.333,33.0
425,14.366,33.0
426,14.4,34.0
427,14.433,33.0
428,14.466,33.0
429,14.5,34.0
430,14.533,33.0
431,14.566,33.0
432,14.6,34.0
433,14.633,33.0
434,14.666,33.0
435,14.7,34.0
436,14.733,33.0
437,14.766,33.0
438,14.8,34.0
439,14.833,33.0
440,14.866,33.0
441,14.9,34.0
442,14.933,33.0
443,14.966,33.0
444,15.0,34.0
445,15.033,33.0
446,15.066,33.0
447,15.1,34.0
448,15.133,33.0
449,15.166,33.0
450,15.2,34.0
451,15.233,33.0
452,15.266,33.0
453,15.3,34.0
454,15.333,33.0
455,15.366,33.0
456,15.4,34.0
457,15.433,33.0
458,15.466,33.0
459,15.5,34.0
460,15.533,33.0
461,15.566,33.0
462,15.6,34.0
463,15.633,33.0
464,15.666,33.0
465,15.7,34.0
466,15.733,33.0
467,15.766,33.0
468,15.8,34.0
469,15.833,33.0
470,15.866,33.0
471,15.9,34.0
472,15.933,33.0
473,15.966,33.0
474,16.0,34.0
475,16.033,33.0
476,16.066,33.0
477,16.1,34.0
478,16.133,33.0
479,16.166,33.0
480,16.2,34.0
481,16.233,33.0
482,16.266,33.0
483,16.3,34.0
484,16.333,33.0
485,16.366,33.0
486,16.4,34.0
487,16.433,33.0
488,16.466,33.0
489,16.5,34.0
490,16.533,33.0
491,16.566,33.0
492,16.6,34.0
493,16.633,33.0
494,16.666,33.0
495,16.7,34.0
496,16.733,33.0
497,16.766,33.0
498,16.8,34.0
499,16.833,33.0
500,16.866,33.0
501,16.9,34.0
502,16.933,33.0
503,16.966,33.0
504,17.0,34.0
505,17.033,33.0
506,17.066,33.0
507,17.1,34.0
508,17.133,33.0
509,17.166,33.0
510,17.2,34.0
511,17.233,33.0
512,17.266,33.0
513,17.3,34.0
514,17.333,33.0
515,17.366,33.0
516,17.4,34.0
517,17.433,33.0
518,17.466,33.0
519,17.5,34.0
520,17.533,33.0
521,17.566,33.0
522,17.6,34.0
523,17.633,33.0
524,17.666,33.0
525,17.7,34.0
526,17.733,33.0
527,17.766,33.0
528,17.8,34.0
529,17.833,33.0
530,17.866,33.0
531,17.9,34.0
532,17.933,33.0
533,17.966,33.0
534,18.0,34.0
535,18.033,33.0
536,18.066,33.0
537,18.1,34.0
538,18.133,33.0
539,18.166,33.0
540,18.2,34.0
541,18.233,33.0
542,18.266,33.0
543,18.3,34.0
544,18.333,33.0
545,18.366,33.0
546,18.4,34.0
547,18.433,33.0
548,18.466,33.0
549,18.5,34.0
550,18.533,33.0
551,18.566,33.0
552,18.6,34.0
553,18.633,33.0
554,18.666,33.0
555,18.7,34.0
556,18.733,33.0
557,18.766,33.0
558,18.8,34.0
559,18.833,33.0
560,18.866,33.0
561,18.9,34.0
562,18.933,33.0
563,18.966,33.0
564,19.0,34.0
565,19.033,33.0
566,19.066,33.0
567,19.1,34.0
568,19.133,33.0
569,19.166,33.0
570,19.2,34.0
571,19.233,33.0
572,19.266,33.0
573,19.3,34.0
574,19.333,33.0
575,19.366,33.0
576,19.4,34.0
577,19.433,33.0
578,19.466,33.0
579,19.5,34.0
580,19.533,33.0
581,19.566,33.0
582,19.6,34.0
583,19.633,33.0
584,19.666,33.0
585,19.7,34.0
586,19.733,33.0
587,19.766,33.0
588,19.8,34.0
589,19.833,33.0
590,19.866,33.0
591,19.9,34.0
592,19.933,33.0
593,19.966,33.0
594,20.0,34.0
595,20.033,33.0
596,20.066,33.0
597,20.1,34.0
598,20.133,33.0
599,20.166,33.0
600,20.2,34.0
601,20.233,33.0
602,20.266,33.0
603,20.3,34.0
604,20.333,33.0
605,20.366,33.0
606,20.4,34.0
607,20.433,33.0
608,20.466,33.0
609,20.5,34.0
610,20.533,33.0
611,20.566,33.0
612,20.6,34.0
613,20.633,33.0
614,20.666,33.0
615,20.7,34.0
616,20.733,33.0
617,20.766,33.0
618,20.8,34.0
619,20.833,33.0
620,20.866,33.0
621,20.9,34.0
622,20.933,33.0
623,20.966,33.0
624,21.0,34.0
625,21.033,33.0
626,21.066,33.0
627,21.1,34.0
628,21.133,33.0
629,21.166,33.0
630,21.2,34.0
631,21.233,33.0
632,21.266,33.0
633,21.3,34.0
634,21.333,33.0
635,21.366,33.0
636,21.4,34.0
637,21.433,33.0
638,21.466,33.0
639,21.5,34.0
640,21.533,33.0
641,21.566,33.0
642,21.6,34.0
643,21.633,33.0
644,21.666,33.0
645,21.7,34.0
646,21.733,33.0
647,21.766,33.0
648,21.8,34.0
649,21.833,33.0
650,21.866,33.0
651,21.9,34.0
652,21.933,33.0
653,21.966,33.0
654,22.0,34.0
655,22.033,33.0
656,22.066,33.0
657,22.1,34.0
658,22.133,33.0
659,22.166,33.0
660,22.2,34.0
661,22.233,33.0
662,22.266,33.0
663,22.3,34.0
664,22.333,33.0
665,22.366,33.0
666,22.4,34.0
667,22.433,33.0
668,22.466,33.0
669,22.5,34.0
670,22.533,33.0
671,22.566,33.0
672,22.6,34.0
673,22.633,33.0
674,22.666,33.0
675,22.7,34.0
676,22.733,33.0
677,22.766,33.0
678,22.8,34.0
679,22.833,33.0
680,22.866,33.0
681,22.9,34.0
682,22.933,33.0
683,22.966,33.0
684,23.0,34.0
685,23.033,33.0
686,23.066,33.0
687,23.1,34.0
688,23.133,33.0
689,23.166,33.0
690,23.2,34.0
691,23.233,33.0
692,23.266,33.0
693,23.3,34.0
694,23.333,33.0
695,23.366,33.0
696,23.4,34.0
697,23.433,33.0
698,23.466,33.0
699,23.5,34.0
700,23.533,33.0
701,23.566,33.0
702,23.6,34.0
703,23.633,33.0
704,23.666,33.0
705,23.7,34.0
706,23.733,33.0
707,23.766,33.0
708,23.8,34.0
709,23.833,33.0
710,23.866,33.0
711,23.9,34.0
712,23.933,33.0
713,23.966,33.0
714,24.0,34.0
715,24.033,33.0
716,24.066,33.0
717,24.1,34.0
718,24.133,33.0
719,24.166,33.0
720,24.2,34.0
721,24.233,33.0
722,24.266,33.0
723,24.3,34.0
724,24.333,33.0
725,24.366,33.0
726,24.4,34.0
727,24.433,33.0
728,24.466,33.0
729,24.5,34.0
730,24.533,33.0
731,24.566,33.0
732,24.6,34.0
733,24.633,33.0
734,24.666,33.0
735,24.7,34.0
736,24.733,33.0
737,24.766,33.0
738,24.8,34.0
739,24.833,33.0
740,24.866,33.0
741,24.9,34.0
742,24.933,33.0
743,24.966,33.0
744,25.0,34.0
745,25.033,33.0
746,25.066,33.0
747,25.1,34.0
748,25.133,33.0
749,25.166,33.0
750,25.2,34.0
751,25.233,33.0
752,25.266,33.0
753,25.3,34.0
754,25.333,33.0
755,25.366,33.0
756,25.4,34.0
757,25.433,33.0
758,25.466,33.0
759,25.5,34.0
760,25.533,33.0
761,25.566,33.0
762,25.6,34.0
763,25.633,33.0
764,25.666,33.0
765,25.7,34.0
766,25.733,33.0
767,25.766,33.0
768,25.8,34.0
769,25.833,33.0
770,25.866,33.0
771,25.9,34.0
772,25.933,33.0
773,25.966,33.0
774,26.0,34.0
775,26.033,33.0
776,26.066,33.0
777,26.1,34.0
778,26.133,33.0
779,26.166,33.0
780,26.2,34.0
781,26.233,33.0
782,26.266,33.0
783,26.3,34.0
784,26.333,33.0
785,26.366,33.0
786,26.4,34.0
787,26.433,33.0
788,26.466,33.0
789,26.5,34.0
790,26.533,33.0
791,26.566,33.0
792,26.6,34.0
793,26.633,33.0
794,26.666,33.0
795,26.7,34.0
796,26.733,33.0
797,26.766,33.0
798,26.8,34.0
799,26.833,33.0
800,26.866,33.0
801,26.9,34.0
802,26.933,33.0
803,26.966,33.0
804,27.0,34.0
805,27.033,33.0
806,27.066,33.0
807,27.1,34.0
808,27.133,33.0
809,27.166,33.0
810,27.2,34.0
811,27.233,33.0
812,27.266,33.0
813,27.3,34.0
814,27.333,33.0
815,27.366,33.0
816,27.4,34.0
817,27.433,33.0
818,27.466,33.0
819,27.5,34.0
820,27.533,33.0
821,27.566,33.0
822,27.6,34.0
823,27.633,33.0
824,27.666,33.0
825,27.7,34.0
826,27.733,33.0
827,27.766,33.0
828,27.8,34.0
829,27.833,33.0
830,27.866,33.0
831,27.9,34.0
832,27.933,33.0
833,27.966,33.0
834,28.0,34.0
835,28.033,33.0
836,28.066,33.0
837,28.1,34.0
838,28.133,33.0
839,28.166,33.0
840,28.2,34.0
841,28.233,33.0
842,28.266,33.0
843,28.3,34.0
844,28.333,33.0
845,28.366,33.0
846,28.4,34.0
847,28.433,33.0
848,28.466,33.0
849,28.5,34.0
850,28.533,33.0
851,28.566,33.0
852,28.6,34.0
853,28.633,33.0
854,28.666,33.0
855,28.7,34.0
856,28.733,33.0
857,28.766,33.0
858,28.8,34.0
859,28.833,33.0
860,28.866,33.0
861,28.9,34.0
862,28.933,33.0
863,28.966,33.0
864,29.0,34.0
865,29.033,33.0
866,29.066,33.0
867,29.1,34.0
868,29.133,33.0
869,29.166,33.0
870,29.2,34.0
871,29.233,33.0
872,29.266,33.0
873,29.3,34.0
874,29.333,33.0
875,29.366,33.0
876,29.4,34.0
877,29.433,33.0
878,29.466,33.0
879,29.5,34.0
880,29.533,33.0
881,29.566,33.0
882,29.6,34.0
883,29.633,33.0
884,29.666,33.0
885,29.7,34.0
886,29.733,33.0
887,29.766,33.0
888,29.8,34.0
889,29.833,33.0
890,29.866,33.0
891,29.9,34.0
892,29.933,33.0
893,29.966,33.0
894,30.0,34.0
895,30.033,33.0
896,30.066,33.0
897,30.1,34.0
898,30.133,33.0
899,30.166,33.0
900,30.2,34.0
901,30.233,33.0
902,30.266,33.0
903,30.3,34.0
904,30.333,33.0
905,30.366,33.0
906,30.4,34.0
907,30.433,33.0
908,30.466,33.0
909,30.5,34.0
910,30.533,33.0
911,30.566,33.0
912,30.6,34.0
913,30.633,33.0
914,30.666,33.0
915,30.7,34.0
916,30.733,33.0
917,30.766,33.0
918,30.8,34.0
919,30.833,33.0
920,30.866,33.0
921,30.9,34.0
922,30.933,33.0
923,30.966,33.0
924,31.0,34.0
925,31.033,33.0
926,31.066,33.0
927,31.1,34.0
928,31.133,33.0
929,31.166,33.0
930,31.2,34.0
931,31.233,33.0
932,31.266,33.0
933,31.3,34.0
934,31.333,33.0
935,31.366,33.0
936,31.4,34.0
937,31.433,33.0
938,31.466,33.0
939,31.5,34.0
940,31.533,33.0
941,31.566,33.0
942,31.6,34.0
943,31.633,33.0
944,31.666,33.0
945,31.7,34.0
946,31.733,33.0
947,31.766,33.0
948,31.8,34.0
949,31.833,33.0
950,31.866,33.0
951,31.9,34.0
952,31.933,33.0
953,31.966,33.0
954,32.0,34.0
955,32.033,33.0
956,32.066,33.0
957,32.1,34.0
958,32.133,33.0
959,32.166,33.0
960,32.2,34.0
961,32.233,33.0
962,32.266,33.0
963,32.3,34.0
964,32.333,33.0
965,32.366,33.0
966,32.4,34.0
967,32.433,33.0
968,32.466,33.0
969,32.5,34.0
970,32.533,33.0
971,32.566,33.0
972,32.6,34.0
973,32.633,33.0
974,32.666,33.0
975,32.7,34.0
976,32.733,33.0
977,32.766,33.0
978,32.8,34.0
979,32.833,33.0
980,32.866,33.0
981,32.9,34.0
982,32.933,33.0
983,32.966,33.0
984,33.0,34.0
985,33.033,33.0
986,33.066,33.0
987,33.1,34.0
988,33.133,33.0
989,33.166,33.0
990,33.2,34.0
991,33.233,33.0
992,33.266,33.0
993,33.3,34.0
994,33.333,33.0
995,33.366,33.0
996,33.4,34.0
997,33.433,33.0
998,33.466,33.0
999,33.5,34.0
1000,33.533,33.0
1001,33.566,33.0
1002,33.6,34.0
1003,33.633,33.0
1004,33.666,33.0
1005,33.7,34.0
1006,33.733,33.0
1007,33.766,33.0
1008,33.8,34.0
1009,33.833,33.0
1010,33.866,33.0
1011,33.9,34.0
1012,33.933,33.0
1013,33.966,33.0
1014,34.0,34.0
1015,34.033,33.0
1016,34.066,33.0
1017,34.1,34.0
1018,34.133,33.0
1019,34.166,33.0
1020,34.2,34.0
1021,34.233,33.0
1022,34.266,33.0
1023,34.3,34.0
1024,34.333,33.0
1025,34.366,33.0
1026,34.4,34.0
1027,34.433,33.0
1028,34.466,33.0
1029,34.5,34.0
1030,34.533,33.0
1031,34.566,33.0
1032,34.6,34.0
1033,34.633,33.0
1034,34.666,33.0
1035,34.7,34.0
1036,34.733,33.0
1037,34.766,33.0
1038,34.8,34.0
1039,34.833,33.0
1040,34.866,33.0
1041,34.9,34.0
1042,34.933,33.0
1043,34.966,33.0
1044,35.0,34.0
1045,35.033,33.0
1046,35.066,33.0
1047,35.1,34.0
1048,35.133,33.0
1049,35.166,33.0
1050,35.2,34.0
1051,35.233,33.0
1052,35.266,33.0
1053,35.3,34.0
1054,35.333,33.0
1055,35.366,33.0
1056,35.4,34.0
1057,35.433,33.0
1058,35.466,33.0
1059,35.5,34.0
1060,35.533,33.0
1061,35.566,33.0
1062,35.6,34.0
1063,35.633,33.0
1064,35.666,33.0
1065,35.7,34.0
1066,35.733,33.0
1067,35.766,33.0
1068,35.8,34.0
1069,35.833,33.0
1070,35.866,33.0
1071,35.9,34.0
1072,35.933,33.0
1073,35.966,33.0
1074,36.0,34.0
1075,36.033,33.0
1076,36.066,33.0
1077,36.1,34.0
1078,36.133,33.0
1079,36.166,33.0
1080,36.2,34.0
1081,36.233,33.0
1082,36.266,33.0
1083,36.3,34.0
1084,36.333,33.0
1085,36.366,33.0
1086,36.4,34.0
1087,36.433,33.0
1088,36.466,33.0
1089,36.5,34.0
1090,36.533,33.0
1091,36.566,33.0
1092,36.6,34.0
1093,36.633,33.0
1094,36.666,33.0
1095,36.7,34.0
1096,36.733,33.0
1097,36.766,33.0
1098,36.8,34.0
1099,36.833,33.0
1100,36.866,33.0
1101,36.9,34.0
1102,36.933,33.0
1103,36.966,33.0
1104,37.0,34.0
1105,37.033,33.0
1106,37.066,33.0
1107,37.1,34.0
1108,37.133,33.0
1109,37.166,33.0
1110,37.2,34.0
1111,37.233,33.0
1112,37.266,33.0
1113,37.3,34.0
1114,37.333,33.0
1115,37.366,33.0
1116,37.4,34.0
1117,37.433,33.0
1118,37.466,33.0
1119,37.5,34.0
1120,37.533,33.0
1121,37.566,33.0
1122,37.6,34.0
1123,37.633,33.0
1124,37.666,33.0
1125,37.7,34.0
1126,37.733,33.0
1127,37.766,33.0
1128,37.8,34.0
1129,37.833,33.0
1130,37.866,33.0
1131,37.9,34.0
1132,37.933,33.0
1133,37.966,33.0
1134,38.0,34.0
1135,38.033,33.0
1136,38.066,33.0
1137,38.1,34.0
1138,38.133,33.0
1139,38.166,33.0
1140,38.2,34.0
1141,38.233,33.0
1142,38.266,33.0
1143,38.3,34.0
1144,38.333,33.0
1145,38.366,33.0
1146,38.4,34.0
1147,38.433,33.0
1148,38.466,33.0
1149,38.5,34.0
1150,38.533,33.0
1151,38.566,33.0
1152,38.6,34.0
1153,38.633,33.0
1154,38.666,33.0
1155,38.7,34.0
1156,38.733,33.0
1157,38.766,33.0
1158,38.8,34.0
1159,38.833,33.0
1160,38.866,33.0
1161,38.9,34.0
1162,38.933,33.0
1163,38.966,33.0
1164,39.0,34.0
1165,39.033,33.0
1166,39.066,33.0
1167,39.1,34.0
1168,39.133,33.0
1169,39.166,33.0
1170,39.2,34.0
1171,39.233,33.0
1172,39.266,33.0
1173,39.3,34.0
1174,39.333,33.0
1175,39.366,33.0
1176,39.4,34.0
1177,39.433,33.0
1178,39.466,33.0
1179,39.5,34.0
1180,39.533,33.0
1181,39.566,33.0
1182,39.6,34.0
1183,39.633,33.0
1184,39.666,33.0
1185,39.7,34.0
1186,39.733,33.0
1187,39.766,33.0
1188,39.8,34.0
1189,39.833,33.0
1190,39.866,33.0
1191,39.9,34.0
1192,39.933,33.0
1193,39.966,33.0
1194,40.0,34.0
1195,40.033,33.0
1196,40.066,33.0
1197,40.1,34.0
1198,40.133,33.0
1199,40.166,33.0
1200,40.2,34.0
1201,40.233,33.0
1202,40.266,33.0
1203,40.3,34.0
1204,40.333,33.0
1205,40.366,33.0
1206,40.4,34.0
1207,40.433,33.0
1208,40.466,33.0
1209,40.5,34.0
1210,40.533,33.0
1211,40.566,33.0
1212,40.6,34.0
1213,40.633,33.0
1214,40.666,33.0
1215,40.7,34.0
1216,40.733,33.0
1217,40.766,33.0
1218,40.8,34.0
1219,40.833,33.0
1220,40.866,33.0
1221,40.9,34.0
1222,40.933,33.0
1223,40.966,33.0
1224,41.0,34.0
1225,41.033,33.0
1226,41.066,33.0
1227,41.1,34.0
1228,41.133,33.0
1229,41.166,33.0
1230,41.2,34.0
1231,41.233,33.0
1232,41.266,33.0
1233,41.3,34.0
1234,41.333,33.0
1235,41.366,33.0
1236,41.4,34.0
1237,41.433,33.0
1238,41.466,33.0
1239,41.5,34.0
1240,41.533,33.0
1241,41.566,33.0
1242,41.6,34.0
1243,41.633,33.0
1244,41.666,33.0
1245,41.7,34.0
1246,41.733,33.0
1247,41.766,33.0
1248,41.8,34.0
1249,41.833,33.0
1250,41.866,33.0
1251,41.9,34.0
1252,41.933,33.0
1253,41.966,33.0
1254,42.0,34.0
1255,42.033,33.0
1256,42.066,33.0
1257,42.1,34.0
1258,42.133,33.0
1259,42.166,33.0
1260,42.2,34.0
1261,42.233,33.0
1262,42.266,33.0
1263,42.3,34.0
1264,42.333,33.0
1265,42.366,33.0
1266,42.4,34.0
1267,42.433,33.0
1268,42.466,33.0
1269,42.5,34.0
1270,42.533,33.0
1271,42.566,33.0
1272,42.6,34.0
1273,42.633,33.0
1274,42.666,33.0
1275,42.7,34.0
1276,42.733,33.0
1277,42.766,33.0
1278,42.8,34.0
1279,42.833,33.0
1280,42.866,33.0
1281,42.9,34.0
1282,42.933,33.0
1283,42.966,33.0
1284,43.0,34.0
1285,43.033,33.0
1286,43.1,67.0
1287,43.133,33.0
1288,43.166,33.0
1289,43.2,34.0
1290,43.233,33.0
1291,43.266,33.0
1292,43.3,34.0
1293,43.333,33.0
1294,43.366,33.0
1295,43.4,34.0
1296,43.433,33.0
1297,43.466,33.0
1298,43.5,34.0
1299,43.533,33.0
1300,43.566,33.0
1301,43.6,34.0
1302,43.633,33.0
1303,43.666,33.0
1304,43.7,34.0
1305,43.733,33.0
1306,43.766,33.0
1307,43.833,67.0
1308,43.866,33.0
1309,43.9,34.0
1310,43.933,33.0
1311,43.966,33.0
1312,44.0,34.0
1313,44.033,33.0
1314,44.066,33.0
1315,44.1,34.0
1316,44.133,33.0
1317,44.166,33.0
1318,44.2,34.0
1319,44.233,33.0
1320,44.266,33.0
1321,44.3,34.0
1322,44.333,33.0
1323,44.4,67.0
1324,44.433,33.0
1325,44.466,33.0
1326,44.5,34.0
1327,44.533,33.0
1328,44.566,33.0
1329,44.6,34.0
1330,44.633,33.0
1331,44.666,33.0
1332,44.7,34.0
1333,44.733,33.0
1334,44.766,33.0
1335,44.8,34.0
1336,44.833,33.0
1337,44.866,33.0
1338,44.9,34.0
1339,44.933,33.0
1340,44.966,33.0
1341,45.033,67.0
1342,45.066,33.0
1343,45.1,34.0
1344,45.133,33.0
1345,45.166,33.0
1346,45.2,34.0
1347,45.233,33.0
1348,45.266,33.0
1349,45.3,34.0
1350,45.333,33.0
1351,45.366,33.0
1352,45.4,34.0
1353,45.433,33.0
1354,45.466,33.0
1355,45.5,34.0
1356,45.533,33.0
1357,45.566,33.0
1358,45.6,34.0
1359,45.633,33.0
